,use,gen,netload,use,gen,netload,use,gen,netload,use,gen,netload,use,gen,netload,use,gen,netload,use,gen,netload,use,gen,netload,use,gen,netload,use,gen,netload,netload,temperature
,solar_home1,solar_home1,solar_home1,proxy1,proxy1,proxy1,home1,home1,home1,home2,home2,home2,home3,home3,home3,solar_home2,solar_home2,solar_home2,solar_home3,solar_home3,solar_home3,proxy2,proxy2,proxy2,home4,home4,home4,solar_home4,solar_home4,solar_home4,agg,
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-05 11:30:00,0.4898666666666667,0.6274,-0.13753333333333329,0.41546666666666665,0.41326666666666667,0.0021999999999999797,1.2881333333333334,0.0,1.2881333333333334,0.6334666666666666,0.0,0.6334666666666666,0.8564,0.0,0.8564,0.6398666666666667,0.8320666666666666,-0.19219999999999993,0.5236,0.3117333333333333,0.21186666666666665,1.0872,0.9598,0.12739999999999996,0.5122,0.0,0.5122,0.3413333333333333,0.30606666666666665,0.03526666666666667,3.3372,61.465
2015-04-05 11:45:00,0.38626666666666665,0.47546666666666665,-0.0892,0.388,0.30333333333333334,0.08466666666666667,1.4540666666666666,0.0,1.4540666666666666,0.8612,0.0,0.8612,0.8388666666666666,0.0,0.8388666666666666,0.6394666666666666,0.6746666666666666,-0.03520000000000001,0.4646,0.28473333333333334,0.17986666666666667,0.8528666666666667,0.7217333333333333,0.13113333333333332,0.42046666666666666,0.0,0.42046666666666666,0.3036,0.33873333333333333,-0.03513333333333335,3.810733333333333,61.6225
2015-04-05 12:00:00,0.4884,0.7238666666666667,-0.23546666666666666,0.321,0.4768,-0.1558,0.8098,0.0,0.8098,1.3731333333333333,0.0,1.3731333333333333,0.7334666666666667,0.0,0.7334666666666667,0.5548,1.1975333333333333,-0.6427333333333334,0.5278,0.3866,0.14120000000000005,0.7696,1.087,-0.3174,0.49793333333333334,0.0,0.49793333333333334,0.47326666666666667,0.581,-0.10773333333333329,2.0963999999999996,61.78
2015-04-05 12:15:00,0.39493333333333336,1.0228,-0.6278666666666666,0.3284,0.6651333333333334,-0.33673333333333333,0.7736666666666666,0.0,0.7736666666666666,1.3823333333333332,0.0,1.3823333333333332,0.705,0.0,0.705,0.6423333333333333,1.3876666666666666,-0.7453333333333333,0.7416666666666667,0.6864666666666667,0.05520000000000003,0.7705333333333333,1.5448,-0.7742666666666667,0.2688,0.0,0.2688,0.431,0.5954,-0.16440000000000005,0.5363999999999998,61.870000000000005
2015-04-05 12:30:00,0.4908666666666667,0.9970666666666667,-0.5062,0.32913333333333333,0.6654,-0.33626666666666666,0.6044,0.0,0.6044,0.9186666666666666,0.0,0.9186666666666666,1.1917333333333333,0.0,1.1917333333333333,0.554,0.7582,-0.20419999999999994,0.6166,0.479,0.13760000000000006,0.8636,1.5225333333333333,-0.6589333333333333,0.6621333333333334,0.0,0.6621333333333334,0.4038,0.5035333333333334,-0.0997333333333334,1.7092,61.96
2015-04-05 12:45:00,0.39613333333333334,0.8464,-0.4502666666666667,0.3516,0.5742666666666667,-0.22266666666666668,0.752,0.0,0.752,0.9765333333333334,0.0,0.9765333333333334,1.6523333333333332,0.0,1.6523333333333332,0.7046666666666667,0.9310666666666667,-0.22640000000000005,0.5016,0.3777333333333333,0.12386666666666674,0.5302,1.3194666666666668,-0.7892666666666668,1.2042666666666666,0.0,1.2042666666666666,0.46526666666666666,0.5069333333333333,-0.041666666666666685,2.978733333333333,62.05
2015-04-05 13:00:00,0.4872666666666667,0.8827333333333334,-0.3954666666666667,0.34813333333333335,0.5704,-0.22226666666666667,0.5898666666666667,0.0,0.5898666666666667,0.5837333333333333,0.0,0.5837333333333333,1.2429333333333332,0.0,1.2429333333333332,0.5935333333333334,1.4564666666666668,-0.8629333333333334,0.4670666666666667,0.4088,0.05826666666666669,0.4690666666666667,1.3917333333333333,-0.9226666666666665,1.1875333333333333,0.0,1.1875333333333333,0.46473333333333333,0.6194,-0.15466666666666662,1.1043333333333334,62.14
2015-04-05 13:15:00,0.393,0.8180666666666667,-0.4250666666666667,0.291,0.5473333333333333,-0.25633333333333336,0.42746666666666666,0.0,0.42746666666666666,0.8276,0.0,0.8276,1.2262,0.0,1.2262,0.6156666666666667,1.1015333333333333,-0.48586666666666656,0.5260666666666667,0.43566666666666665,0.09040000000000004,0.6031333333333333,1.2554666666666667,-0.6523333333333334,1.2424666666666666,0.0,1.2424666666666666,0.30746666666666667,0.4690666666666667,-0.16160000000000002,1.832933333333333,62.405
2015-04-05 13:30:00,0.48646666666666666,0.7016,-0.21513333333333334,0.3232,0.4587333333333333,-0.13553333333333334,0.7123333333333334,0.0,0.7123333333333334,0.9511333333333334,0.0,0.9511333333333334,1.2920666666666667,0.0,1.2920666666666667,0.6102,1.0754666666666668,-0.46526666666666683,0.6646666666666666,0.41646666666666665,0.24819999999999998,0.5048,1.0709333333333333,-0.5661333333333333,0.5996666666666667,0.0,0.5996666666666667,0.3460666666666667,0.46746666666666664,-0.12139999999999995,2.2999333333333336,62.67
2015-04-05 13:45:00,0.391,0.6838,-0.29279999999999995,0.26466666666666666,0.4746666666666667,-0.21000000000000002,0.40673333333333334,0.0,0.40673333333333334,0.9410666666666667,0.0,0.9410666666666667,1.2006,0.0,1.2006,0.5877333333333333,0.8281333333333334,-0.24040000000000006,0.8013333333333333,0.40026666666666666,0.4010666666666667,0.49766666666666665,1.1224666666666667,-0.6248,0.5038,0.0,0.5038,0.3422,0.41126666666666667,-0.06906666666666667,2.0162,62.935
2015-04-05 14:00:00,0.495,0.996,-0.501,0.30086666666666667,0.6888666666666666,-0.38799999999999996,0.4972666666666667,0.0,0.4972666666666667,0.7466,0.0,0.7466,1.0495333333333334,0.0,1.0495333333333334,0.6624,0.9616,-0.2992,0.6889333333333333,0.3821333333333333,0.30679999999999996,0.49433333333333335,1.6104,-1.1160666666666668,0.5096,0.0,0.5096,0.3508,0.48673333333333335,-0.13593333333333335,0.6696,63.2
2015-04-05 14:15:00,0.39326666666666665,1.1068,-0.7135333333333334,0.5320666666666667,0.742,-0.2099333333333333,0.46926666666666667,0.0,0.46926666666666667,0.6624,0.0,0.6624,1.1622666666666668,0.0,1.1622666666666668,0.6114666666666667,0.9767333333333333,-0.36526666666666663,0.9924666666666667,0.3771333333333333,0.6153333333333334,0.4594,1.6764,-1.2169999999999999,0.6943333333333334,0.0,0.6943333333333334,0.3648,0.43033333333333335,-0.06553333333333333,1.0323333333333338,63.465
2015-04-05 14:30:00,0.49433333333333335,0.7811333333333333,-0.2868,0.9412666666666667,0.5079333333333333,0.43333333333333335,0.3430666666666667,0.0,0.3430666666666667,0.9111333333333334,0.0,0.9111333333333334,1.0372,0.0,1.0372,0.6425333333333333,0.931,-0.28846666666666676,1.6626666666666667,0.5213333333333333,1.1413333333333333,0.5209333333333334,1.2016,-0.6806666666666666,1.2273333333333334,0.0,1.2273333333333334,1.0208,0.4839333333333333,0.5368666666666666,4.374333333333333,63.730000000000004
2015-04-05 14:45:00,0.39093333333333335,0.9303333333333333,-0.5394,0.23086666666666666,0.6415333333333333,-0.4106666666666666,0.34246666666666664,0.0,0.34246666666666664,0.6918,0.0,0.6918,1.0276666666666667,0.0,1.0276666666666667,0.5565333333333333,1.1431333333333333,-0.5866,1.7699333333333334,0.49373333333333336,1.2762,0.572,1.5594,-0.9873999999999999,1.4258,0.0,1.4258,0.484,0.6040666666666666,-0.12006666666666665,2.1198,63.995000000000005
2015-04-05 15:00:00,0.49346666666666666,0.8860666666666667,-0.3926,0.2527333333333333,0.5990666666666666,-0.3463333333333333,0.34253333333333336,0.0,0.34253333333333336,0.7098,0.0,0.7098,1.0997333333333332,0.0,1.0997333333333332,0.6436,1.1170666666666667,-0.4734666666666667,1.5466,0.42406666666666665,1.1225333333333334,0.5184666666666666,1.3796,-0.8611333333333333,1.1465333333333334,0.0,1.1465333333333334,0.33286666666666664,0.6049333333333333,-0.2720666666666667,2.0755333333333335,64.26
2015-04-05 15:15:00,0.39093333333333335,0.8264666666666667,-0.43553333333333333,0.26713333333333333,0.5571333333333334,-0.29000000000000004,0.4386,0.0,0.4386,0.4392,0.0,0.4392,1.1270666666666667,0.0,1.1270666666666667,0.5591333333333334,0.8674666666666667,-0.30833333333333335,1.6027333333333333,0.3988,1.2039333333333333,0.47246666666666665,1.3002666666666667,-0.8278000000000001,0.7162666666666667,0.0,0.7162666666666667,0.38093333333333335,0.4416,-0.06066666666666665,2.002733333333333,64.5925
2015-04-05 15:30:00,0.4855333333333333,0.6852666666666667,-0.19973333333333337,0.45566666666666666,0.4749333333333333,-0.019266666666666654,0.4176666666666667,0.0,0.4176666666666667,0.4016,0.0,0.4016,1.1306666666666667,0.0,1.1306666666666667,0.7122,0.9351333333333334,-0.22293333333333332,1.0448,0.3622,0.6825999999999999,0.5641333333333334,1.141,-0.5768666666666666,0.6416,0.0,0.6416,0.45006666666666667,0.37806666666666666,0.07200000000000001,2.3273333333333333,64.92500000000001
2015-04-05 15:45:00,0.39453333333333335,0.7437333333333334,-0.3492,0.6234,0.4874,0.13599999999999995,0.36673333333333336,0.0,0.36673333333333336,0.512,0.0,0.512,1.2500666666666667,0.0,1.2500666666666667,0.5858,0.9324666666666667,-0.3466666666666667,1.0184,0.3596666666666667,0.6587333333333333,0.7176,1.1174,-0.39979999999999993,0.5702666666666667,0.0,0.5702666666666667,0.38066666666666665,0.3692,0.01146666666666668,2.4095999999999997,65.25750000000001
2015-04-05 16:00:00,0.4838,0.7920666666666667,-0.3082666666666667,0.22673333333333334,0.5119333333333334,-0.2852,0.43606666666666666,0.0,0.43606666666666666,0.4704,0.0,0.4704,1.0904,0.0,1.0904,0.6115333333333334,0.7414666666666667,-0.12993333333333335,1.0711333333333333,0.4696,0.6015333333333333,0.6719333333333334,1.1554,-0.4834666666666666,0.435,0.0,0.435,0.35433333333333333,0.422,-0.06766666666666665,1.7588666666666666,65.59
2015-04-05 16:15:00,0.40026666666666666,0.7184,-0.3181333333333334,0.26526666666666665,0.46086666666666665,-0.1956,0.3443333333333333,0.0,0.3443333333333333,0.3672666666666667,0.0,0.3672666666666667,1.3818666666666668,0.0,1.3818666666666668,0.6127333333333334,0.7239333333333333,-0.11119999999999997,1.0390666666666666,0.6148666666666667,0.4241999999999999,0.7992,1.0702,-0.271,0.26226666666666665,0.0,0.26226666666666665,0.2296,0.7888,-0.5591999999999999,1.3248,65.8575
2015-04-05 16:30:00,0.4806666666666667,0.9897333333333334,-0.5090666666666667,0.3282,0.6483333333333333,-0.3201333333333333,0.3439333333333333,0.0,0.3439333333333333,0.5031333333333333,0.0,0.5031333333333333,1.7393333333333334,0.0,1.7393333333333334,0.5854,0.6249333333333333,-0.03953333333333331,0.9619333333333333,0.7516,0.21033333333333326,0.6752,1.5130666666666668,-0.8378666666666668,0.25706666666666667,0.0,0.25706666666666667,0.35233333333333333,1.0128666666666666,-0.6605333333333332,0.6866666666666668,66.125
2015-04-05 16:45:00,0.4118,1.3993333333333333,-0.9875333333333334,0.2362,0.912,-0.6758000000000001,0.43533333333333335,0.0,0.43533333333333335,0.445,0.0,0.445,2.0578666666666665,0.0,2.0578666666666665,0.7086,0.6492,0.05940000000000001,0.5586,0.6906,-0.132,0.6395333333333333,1.9766666666666668,-1.3371333333333335,0.2168,0.0,0.2168,0.27786666666666665,0.8476666666666667,-0.5698000000000001,-0.4878666666666672,66.3925
2015-04-05 17:00:00,0.47313333333333335,0.8826,-0.4094666666666667,0.23233333333333334,0.6293333333333333,-0.39699999999999996,0.46886666666666665,0.0,0.46886666666666665,0.4996,0.0,0.4996,2.208066666666667,0.0,2.208066666666667,0.5608666666666666,0.5192666666666667,0.04159999999999997,0.36746666666666666,0.682,-0.3145333333333334,0.5822666666666667,1.4692666666666667,-0.887,0.22486666666666666,0.0,0.22486666666666666,0.364,0.7992666666666667,-0.4352666666666667,0.9997333333333334,66.66
2015-04-05 17:15:00,0.4132,1.1888666666666667,-0.7756666666666667,0.2198,0.811,-0.5912000000000001,0.4314,0.0,0.4314,0.6048666666666667,0.0,0.6048666666666667,2.214933333333333,0.0,2.214933333333333,0.6412666666666667,0.5715333333333333,0.06973333333333331,0.35086666666666666,0.8593333333333333,-0.5084666666666666,0.5756,1.781,-1.2054,0.25353333333333333,0.0,0.25353333333333333,0.2814,1.0094,-0.7280000000000001,-0.234266666666667,66.78999999999999
2015-04-05 17:30:00,0.47286666666666666,1.2971333333333332,-0.8242666666666666,0.2176,0.8795333333333333,-0.6619333333333333,0.34013333333333334,0.0,0.34013333333333334,1.9025333333333334,0.0,1.9025333333333334,5.390866666666667,0.0,5.390866666666667,0.5541333333333334,0.6529333333333334,-0.0988,0.4755333333333333,0.6903333333333334,-0.21480000000000005,0.7716,1.8186666666666667,-1.0470666666666668,0.30186666666666667,0.0,0.30186666666666667,0.8176,0.9043333333333333,-0.08673333333333333,5.0018,66.92
2015-04-05 17:45:00,0.7000666666666666,0.49773333333333336,0.20233333333333325,0.23893333333333333,0.31633333333333336,-0.07740000000000002,0.3394,0.0,0.3394,1.8698,0.0,1.8698,7.604933333333333,0.0,7.604933333333333,0.6400666666666667,0.4324,0.20766666666666667,0.43046666666666666,0.6272666666666666,-0.19679999999999997,0.7674,0.7449333333333333,0.022466666666666635,0.2981333333333333,0.0,0.2981333333333333,1.6039333333333332,0.8080666666666667,0.7958666666666665,11.0664,67.05000000000001
2015-04-05 18:00:00,4.191133333333333,0.30273333333333335,3.8884,0.24293333333333333,0.20026666666666668,0.04266666666666666,0.4053333333333333,0.0,0.4053333333333333,1.4840666666666666,0.0,1.4840666666666666,5.083866666666666,0.0,5.083866666666666,0.5862666666666667,0.401,0.1852666666666667,0.3496666666666667,0.18806666666666666,0.16160000000000002,0.7881333333333334,0.5376,0.2505333333333334,0.29513333333333336,0.0,0.29513333333333336,1.7863333333333333,0.40546666666666664,1.3808666666666667,13.177733333333332,67.18
2015-04-05 18:15:00,4.218,0.30673333333333336,3.9112666666666667,0.23093333333333332,0.19626666666666667,0.03466666666666665,0.4702,0.0,0.4702,1.367,0.0,1.367,1.7344666666666666,0.0,1.7344666666666666,0.6816666666666666,0.38326666666666664,0.2984,0.3286,0.14926666666666666,0.17933333333333334,1.2416666666666667,0.5078,0.7338666666666667,0.27926666666666666,0.0,0.27926666666666666,0.5108666666666667,0.13933333333333334,0.3715333333333334,9.38,66.8375
2015-04-05 18:30:00,4.3566,0.23313333333333333,4.123466666666667,0.3914666666666667,0.13306666666666667,0.2584,0.4474666666666667,0.0,0.4474666666666667,1.4582,0.0,1.4582,3.6971333333333334,0.0,3.6971333333333334,0.5862666666666667,0.3242,0.2620666666666667,0.364,0.14233333333333334,0.22166666666666665,0.767,0.3682,0.3988,0.2602,0.0,0.2602,0.5702,0.16633333333333333,0.4038666666666667,11.531266666666667,66.495
2015-04-05 18:45:00,4.3236,0.09326666666666666,4.230333333333333,0.36773333333333336,0.039066666666666666,0.32866666666666666,0.33886666666666665,0.0,0.33886666666666665,1.3355333333333332,0.0,1.3355333333333332,4.579933333333333,0.0,4.579933333333333,0.6069333333333333,0.05586666666666667,0.5510666666666667,0.4544,0.0316,0.4228,0.6329333333333333,0.15453333333333333,0.47840000000000005,0.24246666666666666,0.0,0.24246666666666666,0.5433333333333333,0.0272,0.5161333333333333,13.0242,66.1525
2015-04-05 19:00:00,4.391066666666667,0.063,4.328066666666667,0.3092666666666667,0.0126,0.2966666666666667,0.34146666666666664,0.0,0.34146666666666664,3.0669333333333335,0.0,3.0669333333333335,4.482266666666667,0.0,4.482266666666667,0.6122666666666666,0.0316,0.5806666666666667,0.43553333333333333,0.049933333333333337,0.3856,0.6346666666666667,0.09646666666666667,0.5382,0.21573333333333333,0.0,0.21573333333333333,0.5924666666666667,0.0026666666666666666,0.5898,14.825400000000002,65.81
2015-04-05 19:15:00,4.4014,0.018,4.3834,0.28573333333333334,-0.012666666666666666,0.2984,0.3748,0.0,0.3748,1.0356,0.0,1.0356,1.6638666666666666,0.0,1.6638666666666666,0.5804666666666667,0.013066666666666667,0.5674,0.44653333333333334,0.015866666666666668,0.43066666666666664,0.6768666666666666,0.034666666666666665,0.6422,0.34146666666666664,0.0,0.34146666666666664,0.6570666666666667,-0.011,0.6680666666666667,10.405866666666666,65.5275
2015-04-05 19:30:00,4.463133333333333,-0.014333333333333333,4.4774666666666665,0.3005333333333333,-0.0294,0.3299333333333333,0.4844,0.0,0.4844,0.8268,0.0,0.8268,1.0927333333333333,0.0,1.0927333333333333,0.7234,-0.012,0.7354,0.3307333333333333,-0.0126,0.3433333333333333,0.7218666666666667,-0.016866666666666665,0.7387333333333334,0.6223333333333333,0.0,0.6223333333333333,0.6114666666666667,-0.010133333333333333,0.6216,10.272733333333333,65.245
2015-04-05 19:45:00,5.0868,-0.028866666666666665,5.115666666666667,0.2976,-0.027,0.3246,0.472,0.0,0.472,0.6749333333333334,0.0,0.6749333333333334,1.1276666666666666,0.0,1.1276666666666666,0.5577333333333333,-0.009933333333333334,0.5676666666666667,0.9154,-0.014,0.9294,0.8004666666666667,-0.0346,0.8350666666666666,0.6845333333333333,0.0,0.6845333333333333,0.5647333333333333,-0.008,0.5727333333333333,11.304266666666667,64.9625
2015-04-05 20:00:00,11.167333333333334,-0.014066666666666667,11.1814,0.31606666666666666,-0.006,0.32206666666666667,0.3616,0.0,0.3616,0.5271333333333333,0.0,0.5271333333333333,1.3312,0.0,1.3312,0.6467333333333334,-0.009,0.6557333333333334,0.8487333333333333,-0.014,0.8627333333333334,0.8344666666666667,-0.008333333333333333,0.8428,0.6677333333333333,0.0,0.6677333333333333,0.7153333333333334,-0.008,0.7233333333333334,17.475733333333334,64.68
2015-04-05 20:15:00,8.565866666666667,-0.003,8.568866666666667,0.294,-0.006,0.3,0.34113333333333334,0.0,0.34113333333333334,0.5215333333333333,0.0,0.5215333333333333,1.4276666666666666,0.0,1.4276666666666666,0.5588666666666666,-0.009,0.5678666666666666,0.3426666666666667,-0.013266666666666666,0.3559333333333333,0.6559333333333334,-0.007066666666666666,0.663,0.6480666666666667,0.0,0.6480666666666667,0.6443333333333333,-0.008,0.6523333333333333,14.046400000000002,64.565
2015-04-05 20:30:00,8.071266666666666,-0.0030666666666666668,8.074333333333334,0.3373333333333333,-0.006,0.3433333333333333,0.3413333333333333,0.0,0.3413333333333333,0.584,0.0,0.584,1.3412666666666666,0.0,1.3412666666666666,0.6476666666666666,-0.009,0.6566666666666666,0.40166666666666667,-0.013466666666666667,0.41513333333333335,0.8372666666666667,-0.0074,0.8446666666666667,0.793,0.0,0.793,0.7332666666666666,-0.008,0.7412666666666666,14.135,64.45
2015-04-05 20:45:00,7.093333333333334,-0.0031333333333333335,7.096466666666667,0.3380666666666667,-0.006,0.3440666666666667,0.482,0.0,0.482,0.8265333333333333,0.0,0.8265333333333333,1.5098,0.0,1.5098,0.6338,-0.008933333333333333,0.6427333333333334,0.4093333333333333,-0.0134,0.42273333333333335,0.7316,-0.0071333333333333335,0.7387333333333334,0.842,0.0,0.842,0.7548,-0.008,0.7628,13.667866666666669,64.33500000000001
2015-04-05 21:00:00,5.3962,-0.0031333333333333335,5.399333333333334,0.33013333333333333,-0.006,0.33613333333333334,0.4598,0.0,0.4598,0.9269333333333334,0.0,0.9269333333333334,1.4510666666666667,0.0,1.4510666666666667,0.6503333333333333,-0.008933333333333333,0.6592666666666667,0.27626666666666666,-0.014,0.2902666666666667,0.8500666666666666,-0.0078,0.8578666666666667,0.6812,0.0,0.6812,0.6536,-0.008,0.6616,11.723466666666669,64.22
2015-04-05 21:15:00,3.6990666666666665,-0.004,3.7030666666666665,0.32866666666666666,-0.006,0.33466666666666667,0.378,0.0,0.378,0.9249333333333334,0.0,0.9249333333333334,1.4222,0.0,1.4222,0.6008,-0.009,0.6098,0.30233333333333334,-0.0134,0.31573333333333337,0.8143333333333334,-0.007733333333333333,0.8220666666666667,0.5986,0.0,0.5986,0.7380666666666666,-0.008,0.7460666666666667,9.855133333333335,64.125
2015-04-05 21:30:00,1.7394,-0.004,1.7434,0.30873333333333336,-0.006,0.31473333333333336,0.33766666666666667,0.0,0.33766666666666667,0.7949333333333334,0.0,0.7949333333333334,1.4849333333333332,0.0,1.4849333333333332,0.6106666666666667,-0.009,0.6196666666666667,0.27053333333333335,-0.013,0.28353333333333336,0.8288,-0.008,0.8368,0.46873333333333334,0.0,0.46873333333333334,0.6879333333333333,-0.008,0.6959333333333333,7.580333333333334,64.03
2015-04-05 21:45:00,0.9256,-0.004,0.9296,0.2352,-0.006,0.2412,0.33813333333333334,0.0,0.33813333333333334,0.7124,0.0,0.7124,1.4031333333333333,0.0,1.4031333333333333,0.6266666666666667,-0.009,0.6356666666666667,0.31633333333333336,-0.0136,0.32993333333333336,0.9135333333333333,-0.008,0.9215333333333333,0.5368,0.0,0.5368,0.6247333333333334,-0.008,0.6327333333333334,6.681133333333333,63.935
2015-04-05 22:00:00,0.8307333333333333,-0.004,0.8347333333333333,0.2362,-0.006,0.2422,0.4199333333333333,0.0,0.4199333333333333,0.8572666666666666,0.0,0.8572666666666666,1.4279333333333333,0.0,1.4279333333333333,0.5856,-0.009,0.5946,0.3774666666666667,-0.014,0.3914666666666667,0.9866,-0.008,0.9946,0.43306666666666666,0.0,0.43306666666666666,0.7408,-0.008,0.7488,6.9446,63.84
2015-04-05 22:15:00,0.8672,-0.004,0.8712,0.23546666666666666,-0.006,0.24146666666666666,1.9742666666666666,0.0,1.9742666666666666,0.9028,0.0,0.9028,1.4388666666666667,0.0,1.4388666666666667,0.7192666666666667,-0.009,0.7282666666666667,0.3917333333333333,-0.014,0.40573333333333333,1.0818666666666668,-0.0084,1.0902666666666667,0.3569333333333333,0.0,0.3569333333333333,1.1708,-0.009,1.1798,9.1896,63.667500000000004
2015-04-05 22:30:00,0.8378666666666666,-0.004,0.8418666666666667,0.23453333333333334,-0.006,0.24053333333333335,3.6986666666666665,0.0,3.6986666666666665,0.9628666666666666,0.0,0.9628666666666666,1.5737333333333332,0.0,1.5737333333333332,0.5597333333333333,-0.009,0.5687333333333333,0.26966666666666667,-0.0138,0.28346666666666664,1.1243333333333334,-0.0086,1.1329333333333333,2.813066666666667,0.0,2.813066666666667,1.9220666666666666,-0.010866666666666667,1.9329333333333332,14.048799999999998,63.495000000000005
2015-04-05 22:45:00,0.8501333333333333,-0.004,0.8541333333333333,0.23566666666666666,-0.006,0.24166666666666667,3.545733333333333,0.0,3.545733333333333,0.7424666666666667,0.0,0.7424666666666667,1.3068,0.0,1.3068,0.6490666666666667,-0.009,0.6580666666666667,0.5931333333333333,-0.014466666666666666,0.6075999999999999,0.9092666666666667,-0.008066666666666666,0.9173333333333333,0.5119333333333334,0.0,0.5119333333333334,1.1559333333333333,-0.0092,1.1651333333333334,10.550866666666666,63.3225
2015-04-05 23:00:00,0.8695333333333334,-0.004,0.8735333333333334,0.3228,-0.006,0.3288,3.5364,0.0,3.5364,0.6398666666666667,0.0,0.6398666666666667,1.2257333333333333,0.0,1.2257333333333333,0.5608666666666666,-0.009,0.5698666666666666,0.8220666666666666,-0.015,0.8370666666666666,0.8440666666666666,-0.007933333333333334,0.852,0.29546666666666666,0.0,0.29546666666666666,1.3877333333333333,-0.009533333333333333,1.3972666666666667,10.556000000000001,63.15
2015-04-05 23:15:00,0.8332,-0.004,0.8372,0.34913333333333335,-0.006,0.35513333333333336,3.6409333333333334,0.0,3.6409333333333334,0.5706666666666667,0.0,0.5706666666666667,1.2018,0.0,1.2018,0.6474666666666666,-0.009,0.6564666666666666,0.40286666666666665,-0.0142,0.41706666666666664,0.8536666666666667,-0.008,0.8616666666666667,0.29086666666666666,0.0,0.29086666666666666,1.186,-0.009066666666666667,1.1950666666666665,10.026866666666667,63.43
2015-04-05 23:30:00,0.8995333333333333,-0.004,0.9035333333333333,0.3416666666666667,-0.006,0.3476666666666667,3.6570666666666667,0.0,3.6570666666666667,0.5403333333333333,0.0,0.5403333333333333,1.2102666666666666,0.0,1.2102666666666666,0.6509333333333334,-0.009,0.6599333333333334,0.3980666666666667,-0.014,0.4120666666666667,0.834,-0.008,0.842,0.24433333333333335,0.0,0.24433333333333335,0.4216,-0.008,0.4296,9.2468,63.709999999999994
2015-04-05 23:45:00,0.8206,-0.004,0.8246,0.3333333333333333,-0.006,0.3393333333333333,3.619266666666667,0.0,3.619266666666667,0.6344,0.0,0.6344,1.1494666666666666,0.0,1.1494666666666666,0.6343333333333333,-0.009,0.6433333333333333,0.37393333333333334,-0.014,0.38793333333333335,0.6408,-0.008,0.6488,0.22586666666666666,0.0,0.22586666666666666,0.5049333333333333,-0.008,0.5129333333333334,8.985933333333334,63.989999999999995
2015-04-06 00:00:00,0.8859333333333334,-0.004,0.8899333333333334,0.3318,-0.006,0.3378,3.590933333333333,0.0,3.590933333333333,0.4932666666666667,0.0,0.4932666666666667,4.002533333333333,0.0,4.002533333333333,0.603,-0.009,0.612,0.32093333333333335,-0.014,0.33493333333333336,0.6738666666666666,-0.008,0.6818666666666666,0.2664,0.0,0.2664,0.43593333333333334,-0.008,0.44393333333333335,11.6536,64.27
2015-04-06 00:15:00,0.8269333333333333,-0.004,0.8309333333333333,0.3078,-0.006,0.3138,3.537533333333333,0.0,3.537533333333333,0.6516666666666666,0.0,0.6516666666666666,2.9954,0.0,2.9954,0.6089333333333333,-0.009,0.6179333333333333,0.2714666666666667,-0.014,0.2854666666666667,0.6388,-0.008,0.6468,0.2972,0.0,0.2972,0.401,-0.008,0.40900000000000003,10.585733333333334,64.4825
2015-04-06 00:30:00,0.9501333333333334,-0.004,0.9541333333333334,0.23833333333333334,-0.006,0.24433333333333335,3.6608666666666667,0.0,3.6608666666666667,0.5172666666666667,0.0,0.5172666666666667,1.9385333333333332,0.0,1.9385333333333332,0.6281333333333333,-0.009,0.6371333333333333,0.30893333333333334,-0.014,0.32293333333333335,0.6345333333333333,-0.008,0.6425333333333333,0.2836666666666667,0.0,0.2836666666666667,0.5154666666666666,-0.008,0.5234666666666666,9.724866666666667,64.695
2015-04-06 00:45:00,0.8297333333333333,-0.004,0.8337333333333333,0.23793333333333333,-0.006,0.24393333333333334,3.8046,0.0,3.8046,0.595,0.0,0.595,1.6052666666666666,0.0,1.6052666666666666,0.6055333333333334,-0.009,0.6145333333333334,0.27213333333333334,-0.014,0.28613333333333335,0.7314,-0.008,0.7394000000000001,0.2662,0.0,0.2662,0.4039333333333333,-0.008,0.4119333333333333,9.400733333333333,64.9075
2015-04-06 01:00:00,0.9666,-0.004,0.9706,0.23793333333333333,-0.006,0.24393333333333334,3.7796,0.0,3.7796,0.35813333333333336,0.0,0.35813333333333336,1.0367333333333333,0.0,1.0367333333333333,0.7094,-0.009,0.7184,0.3628,-0.014,0.3768,0.7095333333333333,-0.008,0.7175333333333334,0.21873333333333334,0.0,0.21873333333333334,0.5284666666666666,-0.008,0.5364666666666666,8.956933333333332,65.12
2015-04-06 01:15:00,1.0402666666666667,-0.004,1.0442666666666667,0.23793333333333333,-0.006,0.24393333333333334,3.661,0.0,3.661,0.2874,0.0,0.2874,1.9105333333333332,0.0,1.9105333333333332,0.5712666666666667,-0.009,0.5802666666666667,0.37833333333333335,-0.014,0.39233333333333337,0.6813333333333333,-0.008,0.6893333333333334,0.21846666666666667,0.0,0.21846666666666667,0.41373333333333334,-0.008,0.42173333333333335,9.449266666666666,65.2625
2015-04-06 01:30:00,0.9547333333333333,-0.004,0.9587333333333333,0.3156,-0.006,0.3216,3.2168,0.0,3.2168,0.36573333333333335,0.0,0.36573333333333335,1.8254,0.0,1.8254,0.6614666666666666,-0.009,0.6704666666666667,0.3634,-0.014,0.3774,0.6317333333333334,-0.008,0.6397333333333334,0.2946666666666667,0.0,0.2946666666666667,0.4088,-0.008,0.4168,9.087333333333333,65.405
